document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action,repair_status,repair_reason,numeric_issue_status
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR02,2,[MDA_P002],true,[MDA_P002] The Company had changed its financial year end from 31 December to 30 June during the current financial period ended 30 June 2020 (“FPE 2020”). The change in the current financial period was made to facilitate more time for our E,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR03,2,[MDA_P002],true,[MDA_P002] The Company had changed its financial year end from 31 December to 30 June during the current financial period ended 30 June 2020 (“FPE 2020”). The change in the current financial period was made to facilitate more time for our E,weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR04,4,[MDA_P023],true,[MDA_P023] The performances of the Company and its subsidiaries in the hospitality business are dependent on the following key risk areas: (a) Changes in Economic Environment and Natural Disasters,acceptable,none,aligned,false,accept,,,
MDA_7243_MAGMA_2020,MAGMA,Impiana Hotels Bhd,2020,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR02,2,[MDA_P003],true,"[MDA_P003] The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FYE 2021 FPE 2020 (18 Months) Variance FYE 2021 vs. FPE 2020 Revenue 19,499 33,818 (42%) Gross Profit (“GP”) 6,193 17,256 (64%) Gross Profit Margin (“G",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR03,2,[MDA_P003],true,"[MDA_P003] The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FYE 2021 FPE 2020 (18 Months) Variance FYE 2021 vs. FPE 2020 Revenue 19,499 33,818 (42%) Gross Profit (“GP”) 6,193 17,256 (64%) Gross Profit Margin (“G",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR04,4,[MDA_P016],true,[MDA_P016] The performances of the Company and its subsidiaries in the hospitality business are dependent on the following key risk areas: (a) Changes in Economic Environment and Natural Disasters,acceptable,none,aligned,false,accept,,,
MDA_7243_MAGMA_2021,MAGMA,Impiana Hotels Bhd,2021,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR02,2,[MDA_P003],true,"[MDA_P003] The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FPE 2022 (18 Months) FYE 2021 Variance FPE 2022 vs. FYE 2021 Revenue 26,725 19,499 37.1% Gross Profit (“GP”) 15,153 6,193 >100.0% Gross Profit Margin (",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR03,2,[MDA_P003],true,"[MDA_P003] The summary of the Statement of Comprehensive Income is as follows: (RM ‘000) FPE 2022 (18 Months) FYE 2021 Variance FPE 2022 vs. FYE 2021 Revenue 26,725 19,499 37.1% Gross Profit (“GP”) 15,153 6,193 >100.0% Gross Profit Margin (",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR04,4,[MDA_P025],true,"[MDA_P025] Spending on travel and tourism is discretionary and price sensitive, being affected by factors such as the supply and demand for modes of transportation and accommodation, the rate of growth of economic growth, interest rates, in",acceptable,none,aligned,false,accept,,,
MDA_7243_MAGMA_2022,MAGMA,Impiana Hotels Bhd,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS 1. FINANCIAL REVIEW,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR01,4,[MDA_P001],true,[MDA_P001] Management Discussion & Analysis (Overview of Group Business) Magma Group Berhad (“Magma” or the “Group”) has solidified its presence in the hospitality industry through a commitment to excellence in hotel management. Magma’s hos,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR02,2,[MDA_P003],true,"[MDA_P003] FPE 2022 Revenue 14,458 26,725 (45.9%) Gross Profit (“GP”) 16,543 15,153 9.2% Gross Profit Margin (“GPM”) 114.4% 56.7% Administrative Expenses (12,420) (13,051) 4.8% Other Cost (17,141) (15,928) (7.6%) (Loss) Before Tax (“LBT”) (",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR03,2,[MDA_P003],true,"[MDA_P003] FPE 2022 Revenue 14,458 26,725 (45.9%) Gross Profit (“GP”) 16,543 15,153 9.2% Gross Profit Margin (“GPM”) 114.4% 56.7% Administrative Expenses (12,420) (13,051) 4.8% Other Cost (17,141) (15,928) (7.6%) (Loss) Before Tax (“LBT”) (",strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR04,2,[MDA_P016],true,"[MDA_P016] In FYE2023, the dynamics of travel and tourism spending, inherently discretionary and sensitive to economic fluctuations, continued to shape the hospitality industry. Factors such as transportation and accommodation supply and de",strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2023,MAGMA,Impiana Hotels Bhd,2023,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion & Analysis (Overview of Group Business) Magma Group Berhad (“Magma” or the “Group”) has solidified its presence in the hospitality industry through a commitment to excellence in hotel management. Magma’s hos,strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (Overview of Group Business) Magma Group Berhad (“.BHNB” or “the Group”) is actively evolving from a traditional hospitality company into an innovative, experience-focused property and lifestyle g",strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR02,2,[MDA_P003],true,"[MDA_P003] FYE 2023 Revenue 14,926 14,458 3.2% Gross Profit (“GP”) 16,390 16,543 (0.9%) Gross Profit Margin (“GPM”) 109.8% 114.4% Administrative Expenses (21,829) (12,420) (75.7%) Other Cost (40,582) (17,141) (>100%) (Loss) Before Tax (“LBT",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR03,2,[MDA_P003],true,"[MDA_P003] FYE 2023 Revenue 14,926 14,458 3.2% Gross Profit (“GP”) 16,390 16,543 (0.9%) Gross Profit Margin (“GPM”) 109.8% 114.4% Administrative Expenses (21,829) (12,420) (75.7%) Other Cost (40,582) (17,141) (>100%) (Loss) Before Tax (“LBT",strong,none,aligned,false,accept,,,
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR04,2,[MDA_P003],true,"[MDA_P003] FYE 2023 Revenue 14,926 14,458 3.2% Gross Profit (“GP”) 16,390 16,543 (0.9%) Gross Profit Margin (“GPM”) 109.8% 114.4% Administrative Expenses (21,829) (12,420) (75.7%) Other Cost (40,582) (17,141) (>100%) (Loss) Before Tax (“LBT",acceptable,none,aligned,false,accept,,,
MDA_7243_MAGMA_2024,MAGMA,Impiana Hotels Bhd,2024,AR05,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION & ANALYSIS (Overview of Group Business) Magma Group Berhad (“.BHNB” or “the Group”) is actively evolving from a traditional hospitality company into an innovative, experience-focused property and lifestyle g",strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) REVIEW OF GROUP’S FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d),strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) REVIEW OF GROUP’S FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d),acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR03,2,[MDA_P002],true,[MDA_P002] We recorded a revenue of RM55.098 million (FYE 2019: RM57.893million). This represented an decrease of 4.83%. This was mainly due to Coronavirus disease 2019 (COVID-19). Wheat Flour (RM’000) Tapioca and Corn Flour (RM’000) % Chan,acceptable,none,aligned,false,accept,,,
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR04,4,[MDA_P008],true,[MDA_P008] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) ANTICIPATED BUSINESS RISKS (cont’d) b) Volatility of raw material prices Volatility of prices on imported raw materials such as wheat and tapioca remain the key challenges. Both wheat a,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2020,LOTUS,Lotus KFM Berhad,2020,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) REVIEW OF GROUP’S FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d),strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR04,4,[MDA_P005],true,"[MDA_P005] As compared with the prior year, LKFM has decreased its gross profit by 21.79%. The gross profit margin for the current year is 8.28% (FYE 2020: 9.94%). The main reason for the declining margin is due to the fluctuation of wheat",acceptable,none,aligned,false,accept,,,
MDA_8303_LOTUS_2021,LOTUS,Lotus KFM Berhad,2021,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products. The two main sources of revenue comprise of milling of,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2022,LOTUS,Lotus KFM Berhad,2022,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Our holding company, Lotus KFM Berhad (“LKFM” or ""the Company"") is principally engaged in flour milling and trading in its related products. The two main sour",strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2022,LOTUS,Lotus KFM Berhad,2022,AR02,2,[MDA_P007],true,"[MDA_P007] The Group recorded consolidated revenue of RM66.079 million, represented increase of 27.66% over the prior financial year amount of RM51.762 million. The Group now records a gross profit of RM4.171 million (FYE 2021: RM4.285 mill",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_8303_LOTUS_2022,LOTUS,Lotus KFM Berhad,2022,AR03,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Our holding company, Lotus KFM Berhad (“LKFM” or ""the Company"") is principally engaged in flour milling and trading in its related products. The two main sour",strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2022,LOTUS,Lotus KFM Berhad,2022,AR04,2,[MDA_P007],true,"[MDA_P007] The Group recorded consolidated revenue of RM66.079 million, represented increase of 27.66% over the prior financial year amount of RM51.762 million. The Group now records a gross profit of RM4.171 million (FYE 2021: RM4.285 mill",acceptable,none,aligned,false,accept,,,
MDA_8303_LOTUS_2022,LOTUS,Lotus KFM Berhad,2022,AR05,2,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Our holding company, Lotus KFM Berhad (“LKFM” or ""the Company"") is principally engaged in flour milling and trading in its related products. The two main sour",strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2023,LOTUS,Lotus KFM Berhad,2023,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2023,LOTUS,Lotus KFM Berhad,2023,AR02,2,[MDA_P002],true,"[MDA_P002] On 31 December 2021, the Group continued to acquire two subsidiaries in 100% of total shares, which are Ladang Lojing Sdn. Bhd. and Khas Jadi Sdn. Berhad for a total consideration of RM21,646,200. The principal activities of all",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_8303_LOTUS_2023,LOTUS,Lotus KFM Berhad,2023,AR03,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2023,LOTUS,Lotus KFM Berhad,2023,AR04,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,acceptable,none,aligned,false,accept,,,
MDA_8303_LOTUS_2023,LOTUS,Lotus KFM Berhad,2023,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM”) is principally engaged in flour milling and trading in its related products and is a public listed company on the Main Market of Bur,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2024,LOTUS,Lotus KFM Berhad,2024,AR01,5,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ prin,strong,none,aligned,false,accept,,,
MDA_8303_LOTUS_2024,LOTUS,Lotus KFM Berhad,2024,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ prin,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_8303_LOTUS_2024,LOTUS,Lotus KFM Berhad,2024,AR03,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Operations Lotus KFM Berhad (“LKFM” or “the Group”) is a public listed company on the Main Market of Bursa Malaysia Securities Berhad (“Bursa Securities”) with its’ prin,strong,none,aligned,false,accept,,,
